name,time,cpu,host,usage_guest,usage_guest_nice,usage_idle,usage_iowait,usage_irq,usage_nice,usage_softirq,usage_steal,usage_system,usage_user
cpu,2022-08-22 08:02:38.185127,cpu0,host3,0.061263848,0.045078471,0.283446750,0.310754545,0.728790827,0.643079652,0.008568871,0.789017448,0.393447760,0.495123086
cpu,2022-08-22 07:57:18.185127,cpu10,host4,0.075540623,0.682262289,0.732492690,0.173760800,0.242203358,0.001455594,0.290696880,0.916879538,0.098066000,0.285966877
cpu,2022-08-22 07:59:48.185127,cpu10,host25,0.397310014,0.718955419,0.758858765,0.100878672,0.094052211,0.615450738,0.640842360,0.470020060,0.545093343,0.268503463
cpu,2022-08-22 08:00:58.185127,cpu1,host4,0.987862905,0.360348883,0.432465151,0.756726758,0.491923132,0.544469344,0.865438876,0.241147302,0.839910188,0.501107067
cpu,2022-08-22 08:02:38.185127,cpu1,host3,0.855200492,0.804632929,0.747922582,0.715835867,0.169633522,0.004067679,0.064248533,0.650052272,0.759876360,0.553998559
cpu,2022-08-22 07:57:18.185127,cpu11,host4,0.425661140,0.552266906,0.129569649,0.754478874,0.459760686,0.792836534,0.469966385,0.686474458,0.681901311,0.302816984
cpu,2022-08-22 07:59:48.185127,cpu11,host25,0.055563681,0.906283972,0.522991480,0.673840924,0.406530382,0.682016921,0.863757235,0.246005437,0.670565673,0.808309232
cpu,2022-08-22 08:00:58.185127,cpu2,host4,0.215154814,0.715577703,0.920461090,0.376474968,0.251465866,0.354837097,0.771373832,0.425416229,0.260158195,0.440501010
cpu,2022-08-22 08:02:38.185127,cpu2,host3,0.746729884,0.078050044,0.955984946,0.216681361,0.211027879,0.062453459,0.315904470,0.843443690,0.673070878,0.008185322
cpu,2022-08-22 07:57:18.185127,cpu12,host4,0.839431471,0.552970523,0.533844065,0.289300448,0.195335531,0.758855362,0.806399877,0.754801841,0.596948763,0.584233761
cpu,2022-08-22 07:59:48.185127,cpu12,host25,0.549251915,0.059007519,0.937141249,0.470165649,0.763136138,0.604980656,0.697732700,0.128500479,0.206707741,0.071508944
cpu,2022-08-22 08:00:58.185127,cpu3,host4,0.436350748,0.863709915,0.162400498,0.994248972,0.563100712,0.572375574,0.013707847,0.881282416,0.292493194,0.193053275
cpu,2022-08-22 08:02:38.185127,cpu3,host3,0.540164361,0.237903935,0.449715574,0.855848996,0.964500626,0.971670481,0.508292152,0.365839552,0.422730202,0.311087925
cpu,2022-08-22 07:57:18.185127,cpu0,host5,0.715724604,0.257747599,0.852378833,0.626281440,0.619321728,0.467432145,0.296488578,0.837093507,0.591820370,0.221215689
cpu,2022-08-22 07:59:38.185127,cpu9,host17,0.166045113,0.933879683,0.907177871,0.347305183,0.931336990,0.671465090,0.136516730,0.270952256,0.094641115,0.429369194
cpu,2022-08-22 08:00:58.185127,cpu4,host4,0.461242391,0.388461230,0.864782988,0.069281675,0.068053342,0.357656540,0.998898029,0.713818974,0.578978104,0.038012353
cpu,2022-08-22 08:02:38.185127,cpu4,host3,0.777743496,0.646254899,0.644329181,0.171021842,0.411817462,0.814823630,0.141907037,0.658642235,0.593159965,0.560345925
cpu,2022-08-22 07:57:18.185127,cpu1,host5,0.352445557,0.625008126,0.988074069,0.340504957,0.118077877,0.143182421,0.306202801,0.681807050,0.987419537,0.990171950
cpu,2022-08-22 07:59:38.185127,cpu10,host17,0.448111234,0.172153753,0.922646457,0.025552913,0.412290724,0.875805232,0.794374775,0.343237529,0.454599925,0.478751113
cpu,2022-08-22 08:00:58.185127,cpu5,host4,0.613174818,0.397213837,0.229155769,0.925040665,0.980173922,0.997876408,0.309346859,0.866413423,0.339203373,0.409713286
cpu,2022-08-22 08:02:38.185127,cpu5,host3,0.731076894,0.796953227,0.699315375,0.429408507,0.471137024,0.943826309,0.167704247,0.570797283,0.407771718,0.436339718
cpu,2022-08-22 07:57:18.185127,cpu2,host5,0.896652457,0.705474447,0.056335062,0.013690815,0.007622788,0.974418931,0.950128150,0.758587949,0.208023325,0.183823946
cpu,2022-08-22 07:59:38.185127,cpu11,host17,0.465658016,0.765634659,0.376032397,0.749369881,0.377628124,0.799136261,0.612105748,0.762284177,0.752858600,0.333138929
cpu,2022-08-22 08:00:58.185127,cpu6,host4,0.216746589,0.450998656,0.546716331,0.685973392,0.016945936,0.607215998,0.927948411,0.514017621,0.747076933,0.152194048
cpu,2022-08-22 08:02:38.185127,cpu6,host3,0.824008439,0.970198117,0.637271363,0.261829241,0.635420575,0.035834067,0.729909603,0.599894783,0.664326991,0.303117000
cpu,2022-08-22 07:57:18.185127,cpu3,host5,0.313764016,0.079634263,0.527355662,0.427592569,0.476346852,0.084711355,0.956431156,0.414785267,0.363576812,0.487895212
cpu,2022-08-22 07:59:38.185127,cpu12,host17,0.267822659,0.304064333,0.122957146,0.143878802,0.764508277,0.811102953,0.314535291,0.001024480,0.755916689,0.267864878
cpu,2022-08-22 08:00:58.185127,cpu7,host4,0.793924406,0.317089994,0.419698251,0.313705958,0.292837458,0.665019186,0.314569071,0.904631734,0.936523149,0.173910920
cpu,2022-08-22 08:02:38.185127,cpu7,host3,0.464501494,0.235082849,0.587320900,0.503988593,0.699277371,0.287369348,0.032883812,0.733976141,0.677476092,0.649118128
cpu,2022-08-22 07:57:18.185127,cpu4,host5,0.707719422,0.082342687,0.287519766,0.941584844,0.426117756,0.136744753,0.607715379,0.228211045,0.393486278,0.009715175
cpu,2022-08-22 07:59:38.185127,cpu0,host18,0.021844779,0.801731227,0.488171195,0.273516408,0.060655669,0.379145364,0.390295881,0.939083633,0.050582620,0.556208486
cpu,2022-08-22 08:00:58.185127,cpu8,host4,0.027665609,0.733857651,0.432314117,0.469818202,0.795410263,0.345097562,0.533563342,0.183332679,0.954306764,0.004343896
cpu,2022-08-22 08:02:38.185127,cpu8,host3,0.186742227,0.866397932,0.424825439,0.085951939,0.362537928,0.995320275,0.631730794,0.802103187,0.044785536,0.694406713
cpu,2022-08-22 07:57:18.185127,cpu5,host5,0.337404496,0.154079109,0.773234234,0.653859994,0.701229948,0.644732528,0.790584781,0.321017644,0.248411821,0.700491318
cpu,2022-08-22 07:59:38.185127,cpu1,host18,0.598265543,0.922692013,0.105562455,0.702491024,0.149209305,0.972128253,0.372467144,0.661047758,0.461753690,0.844285348
cpu,2022-08-22 08:00:58.185127,cpu9,host4,0.516736921,0.852713180,0.318629193,0.628467841,0.922375032,0.633450781,0.897620276,0.036584876,0.514055223,0.754973186
cpu,2022-08-22 08:02:38.185127,cpu9,host3,0.892941776,0.185316824,0.344113647,0.421955341,0.730971402,0.443767567,0.904534243,0.195970672,0.901107523,0.937039318
cpu,2022-08-22 07:57:18.185127,cpu6,host5,0.180871600,0.383038806,0.923125089,0.213880747,0.651699378,0.211289332,0.390930178,0.002448337,0.494265898,0.285614829
cpu,2022-08-22 07:59:38.185127,cpu2,host18,0.725614585,0.520524917,0.372239452,0.321357480,0.170676585,0.468441855,0.137506434,0.439622572,0.551281211,0.701538725
cpu,2022-08-22 08:00:58.185127,cpu10,host4,0.325664773,0.526818880,0.506129741,0.078724109,0.882109567,0.941233002,0.580420570,0.641935590,0.550389606,0.442985646
cpu,2022-08-22 08:02:38.185127,cpu10,host3,0.889483859,0.784783490,0.037404878,0.077888487,0.880642035,0.418064278,0.068244005,0.115695919,0.624873606,0.992747632
cpu,2022-08-22 07:57:18.185127,cpu7,host5,0.862144854,0.761465583,0.543688403,0.485705243,0.574469447,0.598336765,0.342581303,0.873848647,0.948478944,0.652414226
cpu,2022-08-22 07:59:38.185127,cpu3,host18,0.339362428,0.695388866,0.944833301,0.647433452,0.502652632,0.117119943,0.036813718,0.541297904,0.268892448,0.364013227
cpu,2022-08-22 08:00:58.185127,cpu11,host4,0.207501971,0.515005055,0.683828426,0.826090970,0.752206485,0.972553229,0.547635047,0.046035849,0.648058271,0.877275784
cpu,2022-08-22 08:02:38.185127,cpu11,host3,0.822591778,0.320101634,0.821486305,0.505126701,0.409079057,0.023972151,0.373263883,0.397970723,0.624353617,0.724600544
cpu,2022-08-22 07:57:18.185127,cpu8,host5,0.447876159,0.243173259,0.793950816,0.685978752,0.296460267,0.083377995,0.337328450,0.459609084,0.262510577,0.001044187
cpu,2022-08-22 07:59:38.185127,cpu4,host18,0.782446521,0.798568214,0.818029248,0.297080739,0.237334623,0.521723152,0.061795867,0.715500238,0.861423020,0.840455586
cpu,2022-08-22 08:00:58.185127,cpu12,host4,0.728167764,0.751106894,0.003686530,0.170207214,0.077698584,0.548048054,0.300631351,0.262564447,0.764994919,0.265907358
cpu,2022-08-22 08:02:38.185127,cpu12,host3,0.017301368,0.028636426,0.576382695,0.523083280,0.837568732,0.512379536,0.419839598,0.963860022,0.142907331,0.631741883
cpu,2022-08-22 07:57:18.185127,cpu9,host5,0.506936655,0.487746743,0.421979371,0.160976688,0.351558328,0.928494753,0.161881951,0.186272371,0.975998316,0.718844876
cpu,2022-08-22 07:59:38.185127,cpu5,host18,0.341899760,0.393180677,0.489102331,0.714019645,0.861481362,0.681672655,0.616071108,0.133280612,0.841740594,0.600414223
cpu,2022-08-22 08:00:58.185127,cpu0,host5,0.718270919,0.573530939,0.517307709,0.368628269,0.647487248,0.059999770,0.073062332,0.645541948,0.073745266,0.519180224
cpu,2022-08-22 08:02:38.185127,cpu0,host4,0.378829195,0.862625719,0.110112880,0.292960071,0.116620029,0.932325385,0.848282944,0.693430342,0.805146347,0.995418720
cpu,2022-08-22 07:57:18.185127,cpu10,host5,0.621295098,0.612444136,0.976832919,0.770461724,0.724561937,0.819446762,0.880166672,0.915383925,0.012618697,0.127849168
cpu,2022-08-22 07:59:38.185127,cpu6,host18,0.969432181,0.406079935,0.323695624,0.606129415,0.051494510,0.387530872,0.631583165,0.551714998,0.668740219,0.728223028
cpu,2022-08-22 08:00:58.185127,cpu1,host5,0.091800480,0.343342081,0.281276295,0.300173266,0.482561315,0.828671927,0.390751018,0.098410775,0.513045541,0.965642204
cpu,2022-08-22 07:57:18.185127,cpu11,host5,0.264730495,0.238460737,0.646290395,0.058671898,0.446908066,0.767055493,0.257466998,0.650634183,0.885674877,0.590557739
cpu,2022-08-22 08:02:38.185127,cpu1,host4,0.948483819,0.947901831,0.986255123,0.042098389,0.631902456,0.850556493,0.025674517,0.120852401,0.055868851,0.025516929
cpu,2022-08-22 07:59:38.185127,cpu7,host18,0.073671989,0.216620150,0.987043028,0.624037917,0.904529976,0.846070759,0.189749385,0.891348554,0.550065880,0.789637508
cpu,2022-08-22 08:00:58.185127,cpu2,host5,0.120773044,0.490494234,0.455854751,0.318117589,0.318961534,0.898638587,0.329191153,0.924592044,0.413190315,0.426125594
cpu,2022-08-22 07:57:18.185127,cpu12,host5,0.066276528,0.903293637,0.756273654,0.298297475,0.430991634,0.322818794,0.951063985,0.057434220,0.231673855,0.608643850
cpu,2022-08-22 08:02:38.185127,cpu2,host4,0.381036015,0.878000132,0.615207906,0.437403200,0.725319002,0.940085792,0.450065205,0.013245569,0.389009205,0.967770483
cpu,2022-08-22 07:59:38.185127,cpu8,host18,0.188317156,0.164578390,0.634906375,0.339408434,0.855201450,0.659529391,0.953464414,0.802228641,0.051121883,0.534975469
cpu,2022-08-22 08:00:58.185127,cpu3,host5,0.292541739,0.537819777,0.132187659,0.707922218,0.853039186,0.806512025,0.665990732,0.614933895,0.944175590,0.932836167
cpu,2022-08-22 07:57:18.185127,cpu0,host6,0.334176086,0.428962451,0.927508150,0.612617110,0.756382675,0.301844258,0.142254826,0.759175095,0.256369054,0.283473972
cpu,2022-08-22 08:02:38.185127,cpu3,host4,0.201754968,0.340310108,0.472509534,0.325406926,0.786721896,0.168734505,0.089674844,0.037193346,0.120162034,0.325157846
cpu,2022-08-22 07:59:38.185127,cpu9,host18,0.050386955,0.341870253,0.734069536,0.255537284,0.311157571,0.580815077,0.328410048,0.833202983,0.635699390,0.079085785
cpu,2022-08-22 08:00:58.185127,cpu4,host5,0.462094000,0.287172417,0.167722165,0.745802630,0.232290917,0.503549627,0.664069715,0.999505697,0.638687398,0.480753419
cpu,2022-08-22 07:57:18.185127,cpu1,host6,0.077299668,0.319709870,0.898525499,0.593092722,0.544414320,0.092968560,0.418163861,0.137940552,0.329984869,0.545334696
cpu,2022-08-22 08:02:38.185127,cpu4,host4,0.352718188,0.713680511,0.179573402,0.058159006,0.423788058,0.208637139,0.384741594,0.864114813,0.900818247,0.773438910
cpu,2022-08-22 07:59:38.185127,cpu10,host18,0.354034924,0.947542016,0.731408591,0.372198549,0.941963326,0.086092312,0.800837690,0.115391418,0.217672491,0.067975577
cpu,2022-08-22 08:00:58.185127,cpu5,host5,0.994192967,0.449114890,0.014059713,0.461509546,0.245007034,0.046933442,0.152472630,0.975292350,0.257242883,0.456978242
cpu,2022-08-22 07:57:18.185127,cpu2,host6,0.201835249,0.287701256,0.505636032,0.892995249,0.290085736,0.922515798,0.984992276,0.453858055,0.884226908,0.194097463
cpu,2022-08-22 08:02:38.185127,cpu5,host4,0.570088019,0.152929735,0.493393633,0.815548833,0.657660731,0.351036297,0.081339790,0.555003771,0.267744822,0.036472149
cpu,2022-08-22 07:59:38.185127,cpu11,host18,0.487123047,0.697020312,0.015480199,0.151543510,0.284153222,0.322610881,0.099657955,0.796488654,0.856065363,0.008854492
cpu,2022-08-22 07:57:18.185127,cpu3,host6,0.733685634,0.593001213,0.976705581,0.290201669,0.316955983,0.185170400,0.622253215,0.066724847,0.274832620,0.855926682
cpu,2022-08-22 08:02:38.185127,cpu6,host4,0.759253529,0.377487111,0.151265836,0.284622586,0.669754236,0.604149722,0.421827287,0.429118831,0.607180208,0.911024108
cpu,2022-08-22 08:00:58.185127,cpu6,host5,0.709214868,0.266937926,0.607020651,0.597119929,0.356815289,0.443892367,0.129905136,0.659600010,0.096689768,0.230258363
cpu,2022-08-22 07:59:38.185127,cpu12,host18,0.948867564,0.637659198,0.085552684,0.282221273,0.466748720,0.329973829,0.632961485,0.674831070,0.869753266,0.985821663
cpu,2022-08-22 08:03:28.185127,cpu6,host8,0.374214665,0.487834228,0.282791892,0.608593539,0.276283371,0.949626479,0.419770750,0.320610472,0.486810977,0.606002096
cpu,2022-08-22 07:57:18.185127,cpu4,host6,0.795302590,0.673604264,0.729039142,0.862417753,0.640917376,0.595371142,0.339268649,0.380436620,0.773833662,0.257996230
cpu,2022-08-22 07:59:38.185127,cpu0,host19,0.418130786,0.995063232,0.092711962,0.025767244,0.250301416,0.666385261,0.658904418,0.036695253,0.727926381,0.189887280
cpu,2022-08-22 08:02:38.185127,cpu7,host4,0.391810826,0.817323171,0.312597761,0.245899019,0.087334845,0.225061649,0.331318412,0.649602602,0.703906228,0.278680200
cpu,2022-08-22 07:57:18.185127,cpu5,host6,0.644212719,0.798484444,0.474213587,0.912566082,0.784001428,0.164651804,0.225978314,0.785177068,0.353947521,0.485569659
cpu,2022-08-22 07:59:38.185127,cpu1,host19,0.806856746,0.274460740,0.204422775,0.918681935,0.510397751,0.715356993,0.629700143,0.463389880,0.274548746,0.601027652
cpu,2022-08-22 08:02:38.185127,cpu8,host4,0.513275584,0.427150074,0.243730190,0.902001858,0.207646977,0.238356060,0.698856512,0.220363027,0.049111112,0.325256879
cpu,2022-08-22 08:01:18.185127,cpu6,host1,0.857101452,0.612832765,0.078735483,0.262215399,0.634373035,0.140294106,0.216999595,0.717254648,0.548763849,0.616083172
cpu,2022-08-22 07:59:38.185127,cpu2,host19,0.475836922,0.504319578,0.266730135,0.807169975,0.314485276,0.701746624,0.061024131,0.968356916,0.133464569,0.763186514
cpu,2022-08-22 07:57:18.185127,cpu6,host6,0.090209167,0.737434553,0.624092054,0.380845599,0.899229922,0.876608941,0.372292245,0.381988725,0.106163234,0.337005483
cpu,2022-08-22 08:02:38.185127,cpu9,host4,0.722918413,0.192843328,0.871919800,0.315637597,0.862754361,0.199998302,0.780712933,0.322653317,0.781019875,0.312591161
cpu,2022-08-22 08:01:18.185127,cpu7,host1,0.688683171,0.352426878,0.898780653,0.811336185,0.045136096,0.745906817,0.487352387,0.002912991,0.059264578,0.466806651
cpu,2022-08-22 07:59:38.185127,cpu3,host19,0.789778499,0.986559966,0.887268078,0.320285238,0.123041269,0.426262047,0.234675070,0.084995119,0.973142576,0.043100201
cpu,2022-08-22 07:57:18.185127,cpu7,host6,0.823621189,0.626580406,0.005564284,0.338519982,0.064858956,0.835047462,0.877988518,0.127261033,0.400103430,0.920811763
cpu,2022-08-22 08:03:28.185127,cpu7,host8,0.336910192,0.914203534,0.772751449,0.384761056,0.536529885,0.728068399,0.287346170,0.398900487,0.932782235,0.091702918
cpu,2022-08-22 08:01:18.185127,cpu8,host1,0.388699668,0.636197968,0.141801177,0.536387411,0.751961448,0.989663441,0.561379411,0.316931470,0.965559866,0.567656455
cpu,2022-08-22 07:59:38.185127,cpu4,host19,0.969409582,0.051614643,0.398047876,0.554722250,0.736206095,0.948177711,0.227605145,0.820900531,0.623340969,0.595086215
cpu,2022-08-22 08:01:58.185127,cpu9,host0,0.670227767,0.819986456,0.507245532,0.424291384,0.200880092,0.025392035,0.150950036,0.443087077,0.154660484,0.309047449
cpu,2022-08-22 07:57:18.185127,cpu8,host6,0.852439724,0.286076973,0.297381643,0.094743882,0.742417251,0.832272854,0.949990353,0.538035012,0.140797580,0.183876496
cpu,2022-08-22 08:03:28.185127,cpu8,host8,0.530621863,0.023897927,0.019925661,0.630592480,0.227735735,0.901478515,0.668447910,0.114698994,0.246976700,0.969083101
cpu,2022-08-22 07:59:38.185127,cpu5,host19,0.774518032,0.777767800,0.030501683,0.541199340,0.156163950,0.770472369,0.473797009,0.620914485,0.446869034,0.366425365
cpu,2022-08-22 08:03:28.185127,cpu9,host8,0.139537273,0.749880276,0.196459529,0.857166038,0.230818222,0.374035667,0.458485895,0.454536427,0.198646666,0.643346358
cpu,2022-08-22 08:02:38.185127,cpu10,host4,0.247025079,0.001602124,0.221993535,0.685783938,0.068936713,0.833893533,0.246299148,0.083724204,0.914371378,0.392371311
cpu,2022-08-22 08:01:48.185127,cpu4,host1,0.680969210,0.109673283,0.771556267,0.527500022,0.567045033,0.842214269,0.792078634,0.521744864,0.327015387,0.654048169
cpu,2022-08-22 07:59:38.185127,cpu6,host19,0.499529000,0.576702951,0.639037063,0.553515034,0.524532828,0.495845206,0.944123886,0.818931332,0.925122158,0.660534007
cpu,2022-08-22 08:03:28.185127,cpu10,host8,0.413351824,0.320103165,0.757657785,0.799324107,0.063428653,0.926953988,0.005150931,0.960811372,0.578681540,0.079355163
cpu,2022-08-22 08:02:38.185127,cpu11,host4,0.472172478,0.771459341,0.246943206,0.288235025,0.048094953,0.810153228,0.903427953,0.610175280,0.902159772,0.892451881
cpu,2022-08-22 08:01:48.185127,cpu5,host1,0.153053347,0.535211005,0.462396272,0.097268281,0.876134744,0.663704082,0.365102840,0.199746203,0.790835009,0.635352419
cpu,2022-08-22 07:59:38.185127,cpu7,host19,0.075479282,0.156641593,0.572139626,0.200691669,0.704237516,0.428203444,0.027390265,0.393734875,0.250257830,0.075362008
cpu,2022-08-22 08:03:28.185127,cpu11,host8,0.950597360,0.795171428,0.383630772,0.085605392,0.502001425,0.010917508,0.492295100,0.632871322,0.838369305,0.634638522
cpu,2022-08-22 08:02:38.185127,cpu12,host4,0.780722912,0.889808332,0.394129102,0.954261997,0.852657632,0.482809975,0.105830472,0.080883790,0.177182106,0.594238738
cpu,2022-08-22 08:01:48.185127,cpu6,host1,0.999314710,0.997525077,0.210842883,0.670141013,0.668437136,0.235619293,0.246242419,0.207188648,0.217170730,0.669810497
cpu,2022-08-22 07:59:38.185127,cpu8,host19,0.975747124,0.534213357,0.932888117,0.626917662,0.256103293,0.167112713,0.799509253,0.420238697,0.558631991,0.609010627
cpu,2022-08-22 08:03:28.185127,cpu12,host8,0.492325861,0.485818717,0.576538104,0.437862160,0.072218439,0.500607047,0.187951817,0.627017779,0.023869537,0.967891082
cpu,2022-08-22 08:01:48.185127,cpu7,host1,0.144858749,0.554999243,0.256348887,0.516411576,0.419300882,0.215188979,0.304985927,0.100529700,0.455191047,0.712787751
cpu,2022-08-22 08:02:38.185127,cpu0,host5,0.276986877,0.096083843,0.234127863,0.384661626,0.110498343,0.629791756,0.130229993,0.945440453,0.939778796,0.768714593
cpu,2022-08-22 07:59:38.185127,cpu9,host19,0.414390634,0.635841902,0.480399500,0.525841670,0.350277780,0.199403188,0.657827357,0.359170256,0.589734258,0.018710848
cpu,2022-08-22 08:03:28.185127,cpu0,host9,0.784098753,0.898632591,0.553071300,0.092497643,0.481402457,0.596120059,0.911580624,0.395677381,0.884038915,0.857264660
cpu,2022-08-22 08:01:48.185127,cpu8,host1,0.656556036,0.927788651,0.729196752,0.423738753,0.849009484,0.348327834,0.936629078,0.218360257,0.939538563,0.627090634
cpu,2022-08-22 08:02:38.185127,cpu1,host5,0.848902086,0.631581693,0.267643485,0.554098334,0.846288698,0.068803183,0.256956854,0.635693835,0.474395415,0.790129206
cpu,2022-08-22 07:59:38.185127,cpu10,host19,0.303861758,0.963497543,0.350854091,0.238749051,0.393957227,0.656637572,0.325541696,0.442002803,0.039770721,0.456452186
cpu,2022-08-22 08:03:28.185127,cpu1,host9,0.398422349,0.200807313,0.100534421,0.540849870,0.412685560,0.008041122,0.824105400,0.665666705,0.351167415,0.729416230
cpu,2022-08-22 08:01:48.185127,cpu9,host1,0.048208296,0.591866382,0.956665660,0.055295044,0.999058763,0.276995984,0.728108101,0.194931602,0.985478921,0.395735486
cpu,2022-08-22 08:02:38.185127,cpu2,host5,0.933023345,0.529149894,0.346595882,0.973790611,0.477280451,0.002909009,0.409923700,0.251405874,0.686521018,0.750406353
cpu,2022-08-22 07:59:38.185127,cpu11,host19,0.053764318,0.401598239,0.842669630,0.793539134,0.415922300,0.338514698,0.033666174,0.685312041,0.316439666,0.047535161
cpu,2022-08-22 08:03:28.185127,cpu2,host9,0.424271552,0.321769919,0.709165448,0.161160747,0.635400315,0.482210602,0.097410360,0.898694083,0.111337927,0.111384646
cpu,2022-08-22 08:01:48.185127,cpu10,host1,0.628006369,0.986275658,0.486594453,0.572383626,0.317343759,0.324898455,0.247161746,0.525046406,0.039528653,0.760287717
cpu,2022-08-22 08:02:38.185127,cpu3,host5,0.590896941,0.102925647,0.232256651,0.108808779,0.875375426,0.807665716,0.784954580,0.093424019,0.180938570,0.199628348
cpu,2022-08-22 07:59:38.185127,cpu12,host19,0.596426447,0.527005719,0.734767198,0.492865428,0.824904987,0.743792047,0.322967688,0.666907431,0.740873849,0.211974276
cpu,2022-08-22 08:03:28.185127,cpu3,host9,0.256805672,0.662029435,0.926862093,0.734367849,0.661208084,0.118606142,0.403434074,0.324471336,0.419765985,0.541871857
cpu,2022-08-22 08:01:48.185127,cpu11,host1,0.439874752,0.156297861,0.554866416,0.767328231,0.576284016,0.599044532,0.053167760,0.823353794,0.766473348,0.610625140
cpu,2022-08-22 08:02:38.185127,cpu4,host5,0.012099463,0.565517544,0.679733575,0.563325331,0.601008450,0.778486191,0.495478360,0.426598481,0.308111543,0.611236624
cpu,2022-08-22 07:59:38.185127,cpu0,host20,0.691683577,0.334162878,0.462129173,0.878206498,0.279157082,0.044331141,0.572874508,0.902246338,0.551126337,0.703437561
cpu,2022-08-22 08:03:28.185127,cpu4,host9,0.321364813,0.336598046,0.181230274,0.961038546,0.110362095,0.409926262,0.970610751,0.910130415,0.115811312,0.097854484
cpu,2022-08-22 08:02:38.185127,cpu5,host5,0.172121792,0.395553404,0.508644627,0.756451617,0.550782500,0.458431724,0.360923028,0.045381615,0.224692098,0.484844892
cpu,2022-08-22 08:01:48.185127,cpu12,host1,0.036244757,0.903097241,0.304596857,0.441040669,0.419437913,0.664231522,0.026848398,0.446442630,0.671797581,0.090755187
cpu,2022-08-22 07:59:38.185127,cpu1,host20,0.839769015,0.513535908,0.731328291,0.931427371,0.562602329,0.945893793,0.240799029,0.899809247,0.338191372,0.954763599
cpu,2022-08-22 08:03:28.185127,cpu5,host9,0.673885003,0.722553463,0.547584173,0.847377759,0.442420681,0.670517518,0.271217980,0.402192079,0.549534822,0.037828032
cpu,2022-08-22 08:02:38.185127,cpu6,host5,0.565849602,0.580834605,0.824350938,0.636307479,0.375012188,0.362108719,0.281535983,0.668069706,0.057897895,0.586077122
cpu,2022-08-22 08:01:48.185127,cpu0,host2,0.785330916,0.910867740,0.539976440,0.866513913,0.016382317,0.961757153,0.093666382,0.869071358,0.619766041,0.841943783
cpu,2022-08-22 08:03:28.185127,cpu6,host9,0.410104879,0.837554419,0.841192708,0.507499554,0.221646143,0.587941893,0.829009338,0.710880366,0.531225270,0.341091878
cpu,2022-08-22 07:59:38.185127,cpu2,host20,0.238385295,0.956974724,0.641495346,0.478763893,0.300279913,0.713135815,0.221365003,0.222388921,0.368494573,0.723930275
cpu,2022-08-22 08:02:38.185127,cpu7,host5,0.271097208,0.554738335,0.078819589,0.221723825,0.626674721,0.045710322,0.618064221,0.065920811,0.051506485,0.508090341
cpu,2022-08-22 08:01:48.185127,cpu1,host2,0.750539319,0.376045024,0.449704604,0.874961796,0.750860846,0.763797854,0.025555517,0.900056336,0.475462732,0.672537154
cpu,2022-08-22 08:03:28.185127,cpu7,host9,0.948750556,0.832521420,0.300026287,0.677615266,0.282384922,0.317660639,0.787488207,0.760082657,0.641266089,0.465637383
cpu,2022-08-22 07:59:38.185127,cpu3,host20,0.505706427,0.339275402,0.763213018,0.283393647,0.448110509,0.612107314,0.644773141,0.822639240,0.543016771,0.121079283
cpu,2022-08-22 08:02:38.185127,cpu8,host5,0.053324861,0.169645343,0.290576599,0.861672149,0.019491569,0.117151352,0.464603831,0.647878687,0.937785295,0.505486199
cpu,2022-08-22 08:01:48.185127,cpu2,host2,0.959914732,0.994984879,0.931186317,0.137488385,0.583751281,0.931016776,0.248859549,0.868449194,0.589210151,0.225712942
cpu,2022-08-22 07:59:38.185127,cpu4,host20,0.576920326,0.041104995,0.967250587,0.596746292,0.757025369,0.916694524,0.604058893,0.279542796,0.153604925,0.379904362
cpu,2022-08-22 08:03:28.185127,cpu8,host9,0.810078984,0.425791299,0.778527342,0.761212898,0.839835635,0.251771312,0.911697933,0.364523217,0.376510373,0.830892062
cpu,2022-08-22 08:02:38.185127,cpu9,host5,0.891759222,0.314952797,0.914243279,0.565891150,0.329300935,0.230896519,0.017136488,0.580757715,0.696209859,0.747545148
cpu,2022-08-22 08:01:48.185127,cpu3,host2,0.972496932,0.927003703,0.654152295,0.100400347,0.732740969,0.091642155,0.548066402,0.138417464,0.165322947,0.601596542
cpu,2022-08-22 07:59:38.185127,cpu5,host20,0.996191013,0.097152599,0.901607073,0.226509502,0.680536411,0.919454961,0.366355479,0.228117419,0.490185323,0.674196797
cpu,2022-08-22 08:03:28.185127,cpu9,host9,0.951308453,0.797491950,0.637628996,0.834303059,0.598690314,0.891078203,0.213895409,0.631648204,0.872524672,0.447939724
cpu,2022-08-22 08:02:38.185127,cpu10,host5,0.082628854,0.858837057,0.134429824,0.928471482,0.071270778,0.230186680,0.790518864,0.473154418,0.077616866,0.994962787
cpu,2022-08-22 08:01:48.185127,cpu4,host2,0.650871525,0.648526176,0.280179458,0.101750333,0.601148945,0.991000371,0.599689666,0.282643927,0.863915911,0.486329298
cpu,2022-08-22 07:59:38.185127,cpu6,host20,0.351611786,0.779630731,0.627589302,0.051698668,0.754804110,0.464768865,0.129573516,0.885850747,0.332632542,0.481584343
cpu,2022-08-22 08:03:28.185127,cpu10,host9,0.051089529,0.305742582,0.803889161,0.362772388,0.471380628,0.351549554,0.231600930,0.165376107,0.373572406,0.431317386
cpu,2022-08-22 08:02:38.185127,cpu11,host5,0.976559452,0.217768587,0.077065687,0.049939450,0.057776376,0.534927127,0.781555332,0.669565410,0.631162285,0.908006783
